PDL;Energie;Fournisseur;N° de facture;Date de facture;Date de début;Date de fin;Etat de la facture;Total consommation;Total énergie facturée €;Total TURPE €;Total Taxes €;Total HTVA €;TVA - Taux réduit €;TVA - Taux normal €;TVA €;Total TTC €;Prix moyen kWh c€/kWh;CSPE €;Taux CSPE c€/kWh;CTA €;TCCFE €;Taux TCCFE c€/kWh;TDCFE €;Taux TDCFE c€/kWh;Consommation Base;Consommation HP;Consommation HC;Consommation HPB;Consommation HCB;Consommation HPH;Consommation HCH;Consommation Pointe;Energie facturée Base;Taux kWh Base c€/kWh;Energie facturée HP;Taux kWh HP c€/kWh;Energie facturée HC;Taux kWh HC c€/kWh;Energie facturée HPB;Taux kWh HPB c€/kWh;Energie facturée HCB;Taux kWh HCB c€/kWh;Energie facturée HPH;Taux kWh HPH c€/kWh;Energie facturée HCH;Taux kWh HCH c€/kWh;Energie facturée Pointe;Taux kWh Pointe c€/kWh;ENEDIS - Total TURPE €;ENEDIS - Total TURPE €CTA €;ENEDIS - Total TURPE €Total HTVA €;ENEDIS - Total TURPE €TVA €;ENEDIS - Total TURPE €Total TTC €
30002220525203;Electricité;EDF;10180526013;28/08/2023;08/07/2023;28/08/2023;Validée;1741;550,32;173,49;28,43;595,53;;119,1;119,1;714,63;32,57;1,74;;26,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220525203;Electricité;EDF;10178378978;28/07/2023;08/06/2023;28/07/2023;Validée;200;98,58;174,25;22,94;281,7;;56,34;56,34;338,04;129,38;0,2;;22,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10164275106;05/01/2023;01/01/2023;02/01/2023;Validée;92;52,46;40,26;8,47;108,46;2,6;12,24;14,84;123,3;108,69;0,7;;7,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10181259750;08/09/2023;03/08/2023;02/09/2023;Validée;644;195,83;42,2;8,11;189,69;2,5;28,82;31,32;221,01;28,2;0,64;;7,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10191943847;29/01/2024;03/12/2023;31/12/2023;Validée;1511;879,65;;1,51;654,69;;130,94;130,94;785,63;43,23;1,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10216593672;27/12/2024;01/01/2024;02/12/2024;Validée;13439;1993,86;874,15;341,64;3391,49;30,87;565,97;596,84;3988,33;22,69;249,74;;91,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10197808781;17/04/2024;17/04/2024;;Validée;;;86;;5,24;;1,05;1,05;6,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10218892990;27/01/2025;03/12/2024;31/12/2024;Validée;1415;279,92;81,5;29,199999;416,77;-0,15;83,91;83,76;500,53;27,39;29,72;;-0,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10213436982;14/11/2024;14/11/2024;;Validée;;;;;-18,47;;-3,69;-3,69;-22,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10188119971;08/12/2023;03/11/2023;02/12/2023;Validée;1716;1009,07;133,85;9,44;896,79;2,58;169,95;172,53;1069,32;51,71;1,72;;7,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10172458532;08/05/2023;03/04/2023;02/05/2023;Validée;1366;415,18;49,65;8,67;349,24;2,45;60,92;63,37;412,61;24,93;1,37;;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10179162048;08/08/2023;03/07/2023;02/08/2023;Validée;652;198;42,6;8,4;191,87;2,59;28,95;31,54;223,41;28,14;0,65;;7,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10120832035;06/12/2020;03/10/2020;02/12/2020;Validée;6201;615,55;;214,25002;886,16;3,86;163,19;167,05;1053,21;10,84;139,52;;13,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10124940256;23/02/2021;03/12/2020;31/12/2020;Validée;2693;320,32;;86,58;435,08;1,53;81,47;83;518,08;12,94;60,59;;-0,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10183550500;08/10/2023;03/09/2023;02/10/2023;Validée;751;230,19;44,83;8,469999;216,55;2,58;33,91;36,49;253,04;27,71;0,75;;7,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10185782985;08/11/2023;03/10/2023;02/11/2023;Validée;1453;474,42;57,23;8,92;401,36;2,5;71,14;73,64;475;27,01;1,45;;7,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10174688622;08/06/2023;03/05/2023;02/06/2023;Validée;963;296,78;44,06;8,0199995;261,48;2,38;43,62;46;307,48;26,32;0,96;;7,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10170423298;08/04/2023;03/03/2023;02/04/2023;Validée;1596;903,95;114,68;8,66;797,37;2,38;150,81;153,19;950,56;49,42;1,6;;7,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10166100879;01/02/2023;01/02/2023;;Validée;;;;;4,09;0,22;;0,22;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10176894286;08/07/2023;03/06/2023;02/07/2023;Validée;737;225,3;42,2;8,04;210,06;2,45;33,09;35,54;245,6;27,41;0,74;;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10167596608;28/02/2023;03/01/2023;02/02/2023;Validée;1648;959,14;118,84;18,470001;1155,01;2,01;223,68;225,69;1380,7;68,97;11,88;;6,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22226483328160;Electricité;EDF;10169762802;28/03/2023;03/02/2023;02/03/2023;Validée;1410;816,1;108,79;8,71;405,29;2,45;72,12;74,57;479,86;28,13;1,41;;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10184740171;24/10/2023;08/09/2023;24/10/2023;Validée;19855;6332,71;506,22;50,13;4936,99;;987,38;987,38;5924,37;24,61;19,86;;30,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10180277585;24/08/2023;08/07/2023;24/08/2023;Validée;9808;3057,04;412,13;41,72;2571,86;;514,37;514,37;3086,23;25,8;9,81;;31,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10189285518;24/12/2023;08/11/2023;24/12/2023;Validée;20690;13497,32;1174,71;50,96;11143,29;;2228,65;2228,65;13371,94;53,61;20,69;;30,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10216593672;27/12/2024;01/01/2024;27/12/2024;Validée;174367;25202,6;7100,81;3727,3;37496,04;;7499,15;7499,15;44995,19;19,37;3350,98;;376,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10197761425;17/04/2024;17/04/2024;;Validée;;;;;-1001,43;;-200,29;-200,29;-1201,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10213399439;14/11/2024;14/11/2024;;Validée;;;;;-229;;-45,8;-45,8;-274,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10218892990;27/01/2025;08/12/2024;31/12/2024;Validée;1459;276,42;590,43;23,939999;912,99;;182,6;182,6;1095,59;60,94;30,63;;-6,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10165231313;18/01/2023;01/01/2023;07/01/2023;Validée;2873;1872,1;291,34;55,28;2327,79;;465,56;465,56;2793,35;79,1;21,92;;33,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10191934152;29/01/2024;08/12/2023;31/12/2023;Validée;458;227,53;629;0,46;794,67;;158,94;158,94;953,61;173,41;0,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10187004645;24/11/2023;08/10/2023;24/11/2023;Validée;19861;11023,23;684,15;51,13;8760,35;;1752,07;1752,07;10512,42;43,85;19,86;;31,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10173660883;24/05/2023;08/04/2023;24/05/2023;Validée;13522;4277,59;402,12;40,57;3404,33;;680,86;680,86;4085,19;24,88;13,52;;27,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10167341895;24/02/2023;08/01/2023;24/02/2023;Validée;10583;7019,65;783,01;42,31;8203,98;;1640,81;1640,81;9844,79;77,12;14,36;;27,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10175865475;24/06/2023;08/05/2023;24/06/2023;Validée;19724;6252,45;499,97;47,67;4870,71;;974,15;974,15;5844,86;24,45;19,72;;27,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10166118224;01/02/2023;08/01/2023;01/02/2023;Validée;10260;6685,61;;75,57;7113,49;;1422,69;1422,69;8536,18;68,6;75,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10169489173;24/03/2023;08/02/2023;24/03/2023;Validée;10685;6916,75;659,85;35,93;846,94;;169,38;169,38;1016,32;7,59;10,69;;25,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10171487262;24/04/2023;08/03/2023;24/04/2023;Validée;13589;5621,11;699,95;41,54;4741,66;;948,34;948,34;5690;34,59;13,59;;27,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10178100028;24/07/2023;08/06/2023;24/07/2023;Validée;17027;5426,63;485,73;44,08;4285,52;;857,1;857,1;5142,62;24,91;17,03;;27,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50068987385674;Electricité;EDF;10182516691;24/09/2023;08/08/2023;24/09/2023;Validée;11350;3571,86;397,93;42,620003;2914,86;;582,96;582,96;3497,82;25,31;11,35;;31,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10167599880;28/02/2023;02/01/2023;01/02/2023;Validée;2193;1300,35;149,39;22,85;1552,46;2,01;303,16;305,17;1857,63;69,75;16,26;;6,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10218892990;27/01/2025;02/12/2024;31/12/2024;Validée;2066;423,67;124,4;43,13;631,04;-0,07;126,47;126,4;757,44;28,46;43,39;;-0,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10216593672;27/12/2024;01/01/2024;01/12/2024;Validée;25016;3595,94;1208,68;557,35;5636,27;30,87;1014,92;1045,79;6682,06;20,3;465,47;;91,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10213347142;14/11/2024;14/11/2024;;Validée;;;;;-32,84;;-6,57;-6,57;-39,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10192003211;29/01/2024;02/12/2023;31/12/2023;Validée;2767;1636,4;158;2,77;1376,21;;275,24;275,24;1651,45;49,64;2,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10197720108;17/04/2024;17/04/2024;;Validée;;;;;-143,61;;-28,72;-28,72;-172,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10189371473;25/12/2023;02/11/2023;01/12/2023;Validée;2581;1534,68;184,47;10,299999;1338,85;2,58;258,37;260,95;1599,8;51,47;2,58;;7,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10187087067;25/11/2023;02/10/2023;01/11/2023;Validée;2248;708,94;66,28;9,719999;572,5;2,5;105,37;107,87;680,37;25,04;2,25;;7,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10120832035;06/12/2020;02/10/2020;01/12/2020;Validée;3087;311,7;;113,60999;481,67;3,86;82,29;86,15;567,82;11,92;69,46;;13,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10171795834;28/04/2023;02/03/2023;01/04/2023;Annulée;2764;1568,96;176,44;9,82;1353,78;2,38;262,09;264,47;1618,25;48,62;2,76;;7,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10169766968;28/03/2023;02/02/2023;01/03/2023;Validée;2066;1239,4;146,51;9,37;656,77;2,45;122,42;124,87;781,64;31,34;2,07;;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10182601003;25/09/2023;02/08/2023;01/09/2023;Validée;1710;519,81;55,68;9,18;428,05;2,5;76,48;78,98;507,03;24,5;1,71;;7,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10166106965;01/02/2023;01/01/2023;01/01/2023;Validée;50;30,32;37;7,9100003;81,19;2,52;7,05;9,57;90,76;146,56;0,38;;7,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10176169678;28/06/2023;02/05/2023;01/06/2023;Annulée;2129;645,64;57,65;9,190001;516,87;2,38;94,71;97,09;613,96;23,85;2,13;;7,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10173980004;28/05/2023;02/04/2023;01/05/2023;Annulée;2448;736,99;62,13;9,75;584,64;2,45;107,99;110,44;695,08;23,48;2,45;;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10124940256;23/02/2021;02/12/2020;13/01/2021;Validée;2557;364,53;;85,47;490,22;2,36;89,46;91,82;582,04;15,83;57,53;;2,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10177735807;19/07/2023;02/03/2023;01/07/2023;Validée;8953;3440,68;348,78;37,67;2858,69;9,68;536,54;546,22;3404,91;31,51;8,95;;28,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10176750949;07/07/2023;02/03/2023;01/04/2023;Validée;-2764;-1568,96;-176,44;-9,82;-1353,78;-2,38;-262,09;-264,47;-1618,25;48,62;-2,76;;-7,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10176699923;06/07/2023;02/04/2023;01/05/2023;Validée;-2448;-736,99;-62,13;-9,75;-584,64;-2,45;-107,99;-110,44;-695,08;23,48;-2,45;;-7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10176698333;06/07/2023;02/05/2023;01/06/2023;Validée;-2129;-645,64;-57,65;-9,190001;-516,87;-2,38;-94,71;-97,09;-613,96;23,85;-2,13;;-7,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10180359956;25/08/2023;02/07/2023;01/08/2023;Validée;1571;474,53;53,07;9,3;394,08;2,59;69,39;71,98;466,06;24,49;1,57;;7,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10184816906;25/10/2023;02/09/2023;01/10/2023;Validée;1714;520,55;56,8;9,43;429,91;2,58;76,58;79,16;509,07;24,53;1,71;;7,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22223154818780;Electricité;EDF;10164278100;05/01/2023;05/01/2023;;Validée;;;;;4,09;0,22;;0,22;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10180334305;25/08/2023;08/07/2023;25/08/2023;Validée;4877;1501,77;272,67;38,55;1357,96;;271,59;271,59;1629,55;27,05;4,88;;33,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10189336019;25/12/2023;08/11/2023;25/12/2023;Validée;21315;14463,55;1076,89;53,239998;11770,29;;2354,05;2354,05;14124,34;54,97;21,32;;31,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10177724142;19/07/2023;08/01/2023;19/07/2023;Validée;71190;33949,52;3695,52;271,59;25126,51;;5025,26;5025,26;30151,77;34,91;99,52;;172,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10173875305;27/05/2023;08/04/2023;27/05/2023;Annulée;9567;3002,77;379,53;38,08;2499,52;;499,9;499,9;2999,42;25,73;9,56;;28,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10164499590;08/01/2023;08/01/2023;;Validée;;;130,05;28,52;173,04;;34,6;34,6;207,64;;;;28,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10216593672;27/12/2024;01/01/2024;27/12/2024;Validée;146993;23868,53;6930,49;3125,0098;35566,05;;7113,18;7113,18;42679,23;22,07;2727,89;;397,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10213399910;14/11/2024;14/11/2024;;Validée;;;;;-182,85;;-36,57;-36,57;-219,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10197761279;17/04/2024;17/04/2024;;Validée;;;;;-799,61;;-159,92;-159,92;-959,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10218892990;27/01/2025;08/12/2024;31/12/2024;Validée;-22;-17,56;586,29;-7,51;559,34;;111,87;111,87;671,21;-2576,59;-0,46;;-7,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10191934207;29/01/2024;08/12/2023;31/12/2023;Validée;-77;-175,31;568;-0,3;436,02;;87,21;87,21;523,23;-566,65;-0,08;;-0,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10187074108;25/11/2023;08/10/2023;25/11/2023;Validée;10604;6619,31;461,16;43,59;5360,86;;1072,16;1072,16;6433,02;50,14;10,61;;32,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10184801063;25/10/2023;08/09/2023;25/10/2023;Validée;13023;4301,75;386,75;44,940002;3420,74;;684,15;684,15;4104,89;25,92;13,02;;31,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10176070276;27/06/2023;08/05/2023;27/06/2023;Annulée;10584;3478,06;376,97;40,05;2835,52;;567,09;567,09;3402,61;26,41;10,58;;29,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10169679227;27/03/2023;08/01/2023;27/03/2023;Annulée;27111;18082,36;1796,85;111,54;11924,18;;2384,82;2384,82;14309;43,57;55,45;;56,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10176752073;07/07/2023;08/01/2023;27/03/2023;Validée;-27111;-18082,36;-1796,85;-111,54;-11924,18;;-2384,82;-2384,82;-14309;43,57;-55,45;;-56,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10176750979;07/07/2023;08/03/2023;27/04/2023;Validée;-17330;-7203,83;-795,99;-46,809998;-5962,19;;-1192,42;-1192,42;-7154,61;34,13;-17,34;;-29,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10176701022;06/07/2023;08/04/2023;27/05/2023;Validée;-9567;-3002,77;-379,53;-38,08;-2499,52;;-499,9;-499,9;-2999,42;25,73;-9,56;;-28,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10176699535;06/07/2023;08/05/2023;27/06/2023;Validée;-10584;-3478,06;-376,97;-40,05;-2835,52;;-567,09;-567,09;-3402,61;26,41;-10,58;;-29,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10171684081;27/04/2023;08/03/2023;27/04/2023;Annulée;17330;7203,83;795,99;46,809998;5962,19;;1192,42;1192,42;7154,61;34,13;17,34;;29,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10166518635;09/02/2023;01/01/2023;01/02/2023;Validée;15405;10328,5;196,25;121,009995;11192,27;;2238,44;2238,44;13430,71;71,87;114,35;;6,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220273099;Electricité;EDF;10182575335;25/09/2023;08/08/2023;25/09/2023;Validée;7615;2442,35;301,83;40,6;2041,62;;408,31;408,31;2449,93;26,28;7,62;;32,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10169767181;28/03/2023;10/02/2023;09/03/2023;Validée;86;50,13;14,37;2,1399999;32,09;0,84;3,33;4,17;36,26;34,83;0,09;;2,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10164278221;05/01/2023;05/01/2023;;Validée;;;;;4,09;0,22;;0,22;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10189602331;28/12/2023;10/11/2023;09/12/2023;Validée;78;44,22;14,6;2,24;53,76;0,88;7,54;8,42;62,18;66,05;0,08;;2,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10216593672;27/12/2024;01/01/2024;09/12/2024;Validée;868;118,01;143,25;42,43;361,11;10,63;33,44;44,07;405,18;36,71;16,71;;25,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10191944796;29/01/2024;10/12/2023;31/12/2023;Validée;57;32,34;;0,06;24,06;;4,81;4,81;28,87;42,11;0,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10197810673;17/04/2024;17/04/2024;;Validée;;;4;;-1,55;;-0,31;-0,31;-1,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10218892990;27/01/2025;10/12/2024;31/12/2024;Validée;61;11,83;0,94;0,63;14,64;-0,19;3,63;3,44;18,08;22,97;1,28;;-0,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10213437380;14/11/2024;14/11/2024;;Validée;;;;;-1,27;;-0,25;-0,25;-1,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10187366623;28/11/2023;10/10/2023;09/11/2023;Validée;80;29,78;11,61;2,1699998;39,07;0,85;4,67;5,52;44,59;46,13;0,08;;2,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10173980223;28/05/2023;10/04/2023;09/05/2023;Validée;95;28,95;10,48;2,1499999;36,72;0,84;4,25;5,09;41,81;36,39;0,1;;2,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10182840457;28/09/2023;10/08/2023;09/09/2023;Validée;75;22,54;10,49;2,1699998;32,3;0,85;3,32;4,17;36,47;40,17;0,08;;2,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10180585711;28/08/2023;10/07/2023;09/08/2023;Validée;73;21,9;10,92;2,27;32,38;0,89;3,21;4,1;36,48;41,25;0,07;;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10167600024;28/02/2023;24/01/2023;09/02/2023;Validée;112;66,27;15,05;2,31;87,7;0,56;15,48;16,04;103,74;76,24;0,46;;1,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10120832035;06/12/2020;10/09/2020;09/11/2020;Validée;123;12,6;;7,7200003;47,38;1,69;3,31;5;52,38;32,24;2,77;;3,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10124940256;23/02/2021;10/11/2020;31/12/2020;Validée;123;12,38;;5,33;4,18;-0,68;3,27;2,59;6,77;-0,94;2,77;;1,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10176169779;28/06/2023;10/05/2023;09/06/2023;Validée;93;28,31;10,17;2,07;35,9;0,83;4,16;4,99;40,89;36,38;0,09;;1,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10171795883;28/04/2023;10/03/2023;09/04/2023;Validée;83;41,94;12,84;2,06;49,8;0,83;6,94;7,77;57,57;57,52;0,08;;1,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10166107205;01/02/2023;01/01/2023;24/01/2023;Validée;25;14,51;13,56;2,8300002;35,88;1,03;3,42;4,45;40,33;132,2;0,19;;2,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10178430813;28/07/2023;10/06/2023;09/07/2023;Validée;69;20,69;10,16;2,12;30,66;0,84;3,04;3,88;34,54;41,36;0,07;;2,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22284659911121;Electricité;EDF;10185050315;28/10/2023;10/09/2023;09/10/2023;Validée;73;21,9;10,78;2,23;32,2;0,88;3,21;4,09;36,29;41,06;0,07;;2,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50069863563922;Electricité;EDF;10175620963;21/06/2023;08/05/2023;21/06/2023;Validée;4123;1363,65;184,59;24,990002;1167,09;;233,41;233,41;1400,5;27,7;4,12;;20,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50069863563922;Electricité;EDF;10216593672;27/12/2024;01/01/2024;27/12/2024;Validée;55300;9252,1;3261,2;1289,87;14526,02;;2905,27;2905,27;17431,29;23,94;1011,35;;278,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50069863563922;Electricité;EDF;10218892990;27/01/2025;08/12/2024;31/12/2024;Validée;148;21,6;222,59;-1,8100002;244;;48,8;48,8;292,8;166,09;3,11;;-4,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50069863563922;Electricité;EDF;10213431121;14/11/2024;14/11/2024;;Validée;;;;;-67,72;;-13,54;-13,54;-81,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50069863563922;Electricité;EDF;10197814443;17/04/2024;17/04/2024;;Validée;;;;;-296,12;;-59,22;-59,22;-355,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
